student_id,gender.male,race_ethnicity.group A,race_ethnicity.group B,race_ethnicity.group C,race_ethnicity.group D,race_ethnicity.group E,parental_level_of_education.associate's degree,parental_level_of_education.bachelor's degree,parental_level_of_education.high school,parental_level_of_education.master's degree,parental_level_of_education.some college,parental_level_of_education.some high school,lunch.standard,test_preparation_course.completed,math_score,reading_score,performance_category.Average,performance_category.Excellent,performance_category.Good,performance_category.Poor,prep_parent_edu.completed.associate's degree,prep_parent_edu.completed.bachelor's degree,prep_parent_edu.completed.high school,prep_parent_edu.completed.master's degree,prep_parent_edu.completed.some college,prep_parent_edu.completed.some high school,prep_parent_edu.none.associate's degree,prep_parent_edu.none.bachelor's degree,prep_parent_edu.none.high school,prep_parent_edu.none.master's degree,prep_parent_edu.none.some college,prep_parent_edu.none.some high school,prep_lunch.completed.free/reduced,prep_lunch.completed.standard,prep_lunch.none.free/reduced,prep_lunch.none.standard
452,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2.2364189719557386,1.5637465656699325,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
453,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.07181918140012963,0.5363628117805278,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
454,1,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.07181918140012963,-0.7649899431460515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
455,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.8632151196935701,-0.5595131923681705,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
456,1,0,0,1,0,0,0,1,0,0,0,0,0,0,-1.918409704084824,-0.9019744436646389,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
457,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.8514760799422176,1.3582698148920516,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
458,1,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.8632151196935701,-1.038958944183226,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
459,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2.2364189719557386,2.1116845677442817,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
460,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0.389828449271044,-0.28554419133099596,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
461,1,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.8632151196935701,-0.7649899431460515,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
462,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.7972654581691168,-1.038958944183226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
463,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.3238787877465906,0.05691705996547226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
464,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.7195767568933108,1.4267620651513453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
465,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0.5876774338444041,-0.7649899431460515,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
466,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1.1812243875644846,1.2212853143734643,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
467,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-2.6438559808538113,-2.61428070014698,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
468,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0.389828449271044,-0.1485596908124087,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
469,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.7195767568933108,1.2897775646327578,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
470,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1.642872018235658,0.33088606100264684,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
471,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1.115274726040031,1.084300813854877,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
472,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.20371850444903639,-0.01157519029382139,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
473,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0.12602980317323048,1.1527930641141706,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
474,0,0,0,0,1,0,0,0,0,0,0,1,1,0,-0.4675171505468499,-0.1485596908124087,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
475,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1.5769223567112047,1.4267620651513453,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
476,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.3238787877465906,0.46787056152123413,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
477,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0.6536270953688574,-0.4910209421088769,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
478,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0.917425741466671,-0.08006744055311504,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
479,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-0.7313157966446634,-0.35403644159028963,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
480,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0.6536270953688574,0.1254093102247659,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
481,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0.45577811079549735,0.1254093102247659,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
482,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.9291647812180235,-0.6964976928867579,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
483,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.12602980317323048,-0.08006744055311504,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
484,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.4675171505468499,-1.1759434447018133,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
485,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-1.1270137657913837,-1.1759434447018133,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
486,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.2579291262221372,0.33088606100264684,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
487,1,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.3356178274979431,-1.5184046959982815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
488,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.4015674890223965,0.3993783112619405,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
489,1,0,1,0,0,0,0,0,0,0,0,1,1,1,-0.137768842924583,-1.1074511944425198,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
490,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.8514760799422176,0.878824063076996,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
491,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.07181918140012963,1.084300813854877,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
492,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.137768842924583,-0.35403644159028963,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
493,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1.115274726040031,0.9473163133362897,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
494,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.9833754029911244,1.2897775646327578,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
495,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.7972654581691168,-0.35403644159028963,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
496,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0.12602980317323048,-0.35403644159028963,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
497,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.7972654581691168,-1.449912445738988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
498,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.4675171505468499,0.6048550620398214,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
499,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-0.00586951987567626,-0.01157519029382139,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
500,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.6536270953688574,0.1254093102247659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
501,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.5217277723199507,0.673347312299115,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
502,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1.8407210028090182,1.2212853143734643,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
503,1,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.20371850444903639,-0.5595131923681705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
504,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1.9066706643334717,1.3582698148920516,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
505,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-1.720560719511464,-0.6964976928867579,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
506,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1.0493250645155776,0.878824063076996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
507,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0.12602980317323048,0.05691705996547226,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
508,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.7313157966446634,-0.6964976928867579,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
509,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0.8514760799422176,0.6048550620398214,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
510,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3131237106133913,1.5637465656699325,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
511,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.6536270953688574,0.1254093102247659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
512,1,1,0,0,0,0,0,0,0,0,0,1,1,0,-0.137768842924583,-1.3129279452204008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
513,1,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.26966816597348975,-1.3814201954796943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
514,0,0,1,0,0,0,0,0,0,0,0,1,1,1,-0.7972654581691168,-0.5595131923681705,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
515,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.7195767568933108,1.9062078169664007,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
516,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.6536270953688574,1.2212853143734643,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
517,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.5217277723199507,1.3582698148920516,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
518,0,0,0,0,0,1,0,0,0,0,1,0,1,1,-0.00586951987567626,0.33088606100264684,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
519,0,0,0,0,1,0,0,0,0,0,0,1,1,1,-0.00586951987567626,0.6048550620398214,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
520,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.06008014164877711,0.6048550620398214,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
521,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.3238787877465906,-1.3814201954796943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
522,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1.642872018235658,1.1527930641141706,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
523,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.19197946469768387,-0.7649899431460515,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
524,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.7972654581691168,-0.6964976928867579,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
525,1,0,0,1,0,0,0,0,1,0,0,0,1,1,-0.8632151196935701,-1.1759434447018133,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
526,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.12602980317323048,-0.6280054426274643,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
527,1,0,0,1,0,0,0,0,0,0,0,1,0,1,-0.66536613512021,-0.5595131923681705,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
528,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1.9843593656092775,-1.1074511944425198,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
529,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-2.446006996280451,-1.9293581975540435,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
530,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.26966816597348975,0.33088606100264684,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
531,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0.12602980317323048,-0.1485596908124087,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
532,0,0,0,1,0,0,0,0,0,0,0,1,1,0,-1.2589130888402904,-1.038958944183226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
533,1,0,0,0,0,1,1,0,0,0,0,0,1,1,-0.26966816597348975,-0.5595131923681705,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
534,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0.8514760799422176,1.2897775646327578,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
535,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0.45577811079549735,-0.01157519029382139,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
536,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.00586951987567626,0.9473163133362897,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
537,1,0,0,1,0,0,1,0,0,0,0,0,1,1,-0.9951144427424768,-0.6280054426274643,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
538,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.9951144427424768,-0.21705194107170234,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
539,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1.2471740490889378,-0.21705194107170234,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
540,1,1,0,0,0,0,1,0,0,0,0,0,1,1,2.0385699873823784,1.5637465656699325,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
541,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0.5876774338444041,-0.01157519029382139,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
542,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.8514760799422176,0.878824063076996,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
543,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.9833754029911244,0.5363628117805278,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
544,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1.0493250645155776,1.7692233164478135,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
545,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-0.137768842924583,-0.4225286918495833,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
546,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0.7855264184177642,0.9473163133362897,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
547,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1.7088216797601115,2.1116845677442817,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
548,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0.389828449271044,-0.1485596908124087,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
549,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.26966816597348975,-0.1485596908124087,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
550,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0.8514760799422176,0.19390156048405954,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
551,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.8514760799422176,0.46787056152123413,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
552,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1.3790733721378445,1.4267620651513453,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
553,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-1.720560719511464,-1.449912445738988,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
554,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.7195767568933108,-0.4910209421088769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
555,1,0,0,0,0,1,1,0,0,0,0,0,1,0,-0.8632151196935701,-1.655389196516869,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
556,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-2.248158011707091,-2.066342698072631,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
557,0,0,0,1,0,0,1,0,0,0,0,0,1,1,-0.7313157966446634,0.19390156048405954,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
558,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.3356178274979431,-0.1485596908124087,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
559,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.8632151196935701,0.05691705996547226,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
560,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0.45577811079549735,-0.21705194107170234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
561,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0.5217277723199507,0.3993783112619405,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
562,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.20371850444903639,0.33088606100264684,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
563,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1.972620325857925,1.4267620651513453,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
564,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.20371850444903639,0.7418395625584088,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
565,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1.192963427315837,-1.244435694961107,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
566,1,0,1,0,0,0,1,0,0,0,0,0,1,0,-1.192963427315837,-1.7923736970354562,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
567,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1.7088216797601115,2.1116845677442817,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
568,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-0.3356178274979431,0.1254093102247659,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
569,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.20371850444903639,-1.449912445738988,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
570,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.12602980317323048,-0.08006744055311504,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
571,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0.3238787877465906,0.3993783112619405,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
572,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.642872018235658,1.837715566707107,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
573,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.8632151196935701,-0.4910209421088769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
574,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-1.0610641042669302,-0.21705194107170234,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
575,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.5217277723199507,0.8103318128177024,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
576,1,1,0,0,0,0,1,0,0,0,0,0,0,1,-1.720560719511464,-0.9704666939239325,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
577,1,1,0,0,0,0,0,0,0,0,1,0,1,1,-0.3356178274979431,-1.244435694961107,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
578,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.9833754029911244,1.4952543154106388,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
579,0,0,1,0,0,0,0,0,0,0,1,0,0,1,-1.192963427315837,-0.9019744436646389,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
580,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-0.8632151196935701,-0.5595131923681705,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
581,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.9833754029911244,1.9062078169664007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
582,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0.7195767568933108,0.673347312299115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
583,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.20371850444903639,0.2623938107433532,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
584,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0.45577811079549735,0.3993783112619405,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
585,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.19197946469768387,0.5363628117805278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
586,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.07181918140012963,0.46787056152123413,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
587,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.7313157966446634,0.2623938107433532,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
588,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-1.4567620734136504,-0.4225286918495833,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
589,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.7972654581691168,-0.35403644159028963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
590,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-1.192963427315837,-0.21705194107170234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
591,1,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.5334668120713032,-0.8334821934053451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
592,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0.3238787877465906,-0.4910209421088769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
593,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.12602980317323048,-0.08006744055311504,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
594,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.5217277723199507,0.46787056152123413,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
595,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1.7088216797601115,2.1116845677442817,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
596,0,0,0,1,0,0,0,1,0,0,0,0,1,1,-0.66536613512021,0.673347312299115,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
597,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-2.3800573347559975,-3.0937264519620356,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
598,1,1,0,0,0,0,0,0,0,0,0,1,1,0,-0.8632151196935701,-1.038958944183226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
599,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.19197946469768387,0.5363628117805278,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
600,0,0,0,0,1,0,0,0,0,0,0,1,1,0,-0.07181918140012963,0.878824063076996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
601,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-0.7972654581691168,-0.6280054426274643,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
602,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-2.446006996280451,-2.7512652006655673,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
603,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.6536270953688574,0.6048550620398214,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
